timeframe,entry_mode,stop_loss_points,min_distance_from_ema_low,take_profit_mode,fixed_rr,trades,wins,losses,win_rate_pct,net_points,avg_points,profit_factor,max_drawdown_points,avg_bars_held,take_profit_exits,stop_loss_exits
1h,signal_close,1000.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,200.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,200.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,200.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,200.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,200.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,300.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,300.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,300.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,300.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,300.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,400.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,400.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,400.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,400.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,400.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,500.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,500.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,500.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,500.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,500.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,600.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,600.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,600.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,600.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,600.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,800.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,800.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,800.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,800.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,800.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,1000.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,1000.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,1000.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,1000.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,next_open,1000.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,200.0,300.0,fixed_rr,2.0,3,1,2,33.33,0.0,0.0,1.0,-200.0,1.67,1,2
1h,next_open,200.0,300.0,fixed_rr,2.0,3,1,2,33.33,0.0,0.0,1.0,-200.0,0.67,1,2
1h,signal_close,200.0,300.0,ema_low,,3,1,2,33.33,-23.53,-7.84,0.941,-200.0,1.67,1,2
1h,next_open,200.0,300.0,ema_low,,3,1,2,33.33,-23.53,-7.84,0.941,-200.0,0.67,1,2
1h,signal_close,800.0,50.0,fixed_rr,1.5,8,3,5,37.5,-81.0,-10.12,0.978,-2400.0,12.75,3,4
1h,signal_close,800.0,100.0,fixed_rr,1.5,8,3,5,37.5,-81.0,-10.12,0.978,-2400.0,12.75,3,4
1h,signal_close,800.0,150.0,fixed_rr,1.5,8,3,5,37.5,-81.0,-10.12,0.978,-2400.0,12.75,3,4
1h,next_open,800.0,50.0,fixed_rr,1.5,8,3,5,37.5,-81.0,-10.12,0.978,-2400.0,11.75,3,4
1h,next_open,800.0,100.0,fixed_rr,1.5,8,3,5,37.5,-81.0,-10.12,0.978,-2400.0,11.75,3,4
1h,next_open,800.0,150.0,fixed_rr,1.5,8,3,5,37.5,-81.0,-10.12,0.978,-2400.0,11.75,3,4
