entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2025-04-21 12:00:00+00:00,2025-04-21 14:00:00+00:00,short,86936.0,87936.0,87936.0,86612.7,-1000.0,1,stop_loss
2025-04-23 12:00:00+00:00,2025-04-23 12:00:00+00:00,short,93425.0,94425.0,94425.0,92790.19,-1000.0,0,stop_loss
2025-04-24 22:00:00+00:00,2025-04-25 00:00:00+00:00,short,93309.0,94309.0,94309.0,92974.3,-1000.0,1,stop_loss
2025-04-25 18:00:00+00:00,2025-04-26 04:00:00+00:00,short,94466.0,94350.72,95466.0,94350.72,115.28,5,take_profit
2025-05-01 14:00:00+00:00,2025-05-01 14:00:00+00:00,short,95769.0,96769.0,96769.0,95179.81,-1000.0,0,stop_loss
2025-05-01 20:00:00+00:00,2025-05-02 14:00:00+00:00,short,96459.5,97459.5,97459.5,96468.13,-1000.0,9,stop_loss
2025-05-06 22:00:00+00:00,2025-05-06 22:00:00+00:00,short,94642.0,95642.0,95642.0,94245.19,-1000.0,0,stop_loss
2025-05-07 06:00:00+00:00,2025-05-07 14:00:00+00:00,short,96343.5,97343.5,97343.5,96399.53,-1000.0,4,stop_loss
2025-05-09 04:00:00+00:00,2025-05-09 06:00:00+00:00,short,102430.5,103430.5,103430.5,101949.79,-1000.0,1,stop_loss
2025-05-09 10:00:00+00:00,2025-05-09 16:00:00+00:00,short,102895.0,102335.08,103895.0,102335.08,559.92,3,take_profit
2025-05-11 02:00:00+00:00,2025-05-11 06:00:00+00:00,short,104092.5,103422.99,105092.5,103422.99,669.51,2,take_profit
2025-05-14 00:00:00+00:00,2025-05-14 02:00:00+00:00,short,104092.5,103519.39,105092.5,103519.39,573.11,1,take_profit
2025-05-15 20:00:00+00:00,2025-05-16 02:00:00+00:00,short,103118.0,104118.0,104118.0,103039.89,-1000.0,3,stop_loss
2025-05-16 06:00:00+00:00,2025-05-16 08:00:00+00:00,short,103869.0,103265.14,104869.0,103265.14,603.86,1,take_profit
2025-05-18 18:00:00+00:00,2025-05-18 18:00:00+00:00,short,104814.0,103952.77,105814.0,103952.77,861.23,0,take_profit
2025-05-19 02:00:00+00:00,2025-05-19 02:00:00+00:00,short,105033.0,103904.29,106033.0,103904.29,1128.71,0,take_profit
2025-05-20 04:00:00+00:00,2025-05-20 06:00:00+00:00,short,105731.0,104952.32,106731.0,104952.32,778.68,1,take_profit
2025-05-21 02:00:00+00:00,2025-05-21 04:00:00+00:00,short,106460.0,107460.0,107460.0,105972.71,-1000.0,1,stop_loss
2025-05-21 22:00:00+00:00,2025-05-21 22:00:00+00:00,short,108377.0,109377.0,109377.0,107034.51,-1000.0,0,stop_loss
2025-05-23 02:00:00+00:00,2025-05-23 04:00:00+00:00,short,111296.5,110726.06,112296.5,110726.06,570.44,1,take_profit
2025-05-24 14:00:00+00:00,2025-05-24 22:00:00+00:00,short,108574.5,108174.81,109574.5,108174.81,399.69,4,take_profit
2025-05-26 14:00:00+00:00,2025-05-26 16:00:00+00:00,short,109560.5,109113.22,110560.5,109113.22,447.28,1,take_profit
2025-05-27 12:00:00+00:00,2025-05-27 12:00:00+00:00,short,109552.0,110552.0,110552.0,109034.27,-1000.0,0,stop_loss
2025-05-27 20:00:00+00:00,2025-05-27 20:00:00+00:00,short,109840.0,109142.8,110840.0,109142.8,697.2,0,take_profit
2025-05-31 18:00:00+00:00,2025-06-01 00:00:00+00:00,short,104315.0,104102.23,105315.0,104102.23,212.77,3,take_profit
2025-06-03 04:00:00+00:00,2025-06-03 08:00:00+00:00,short,105459.0,104916.41,106459.0,104916.41,542.59,2,take_profit
2025-06-03 18:00:00+00:00,2025-06-03 20:00:00+00:00,short,105901.0,105257.38,106901.0,105257.38,643.62,1,take_profit
2025-06-06 20:00:00+00:00,2025-06-07 00:00:00+00:00,short,104186.5,103833.12,105186.5,103833.12,353.38,2,take_profit
