timeframe,entry_mode,stop_loss_points,min_distance_from_ema_low,take_profit_mode,fixed_rr,trades,wins,losses,win_rate_pct,net_points,avg_points,profit_factor,max_drawdown_points,avg_bars_held,take_profit_exits,stop_loss_exits
4h,signal_close,800.0,600.0,fixed_rr,2.0,200,61,139,30.5,-13195.0,-65.97,0.881,-24000.0,4.08,61,138
4h,next_open,800.0,600.0,fixed_rr,2.0,200,61,139,30.5,-13195.0,-65.97,0.881,-24000.0,3.07,61,138
4h,signal_close,600.0,300.0,fixed_rr,1.0,288,133,155,46.18,-13200.0,-45.83,0.858,-21000.0,1.95,133,155
4h,signal_close,400.0,400.0,fixed_rr,3.0,273,60,213,21.98,-13200.0,-48.35,0.845,-16000.0,1.99,60,213
4h,next_open,400.0,400.0,fixed_rr,2.0,273,80,193,29.3,-13200.0,-48.35,0.829,-16800.0,0.64,80,193
4h,next_open,300.0,50.0,fixed_rr,2.0,314,90,224,28.66,-13200.0,-42.04,0.804,-14700.0,0.45,90,224
4h,next_open,300.0,100.0,fixed_rr,2.0,314,90,224,28.66,-13200.0,-42.04,0.804,-14700.0,0.45,90,224
4h,next_open,300.0,150.0,fixed_rr,2.0,311,89,222,28.62,-13200.0,-42.44,0.802,-14700.0,0.44,89,222
4h,signal_close,1000.0,50.0,fixed_rr,3.0,254,60,194,23.62,-13395.0,-52.74,0.931,-39000.0,7.48,60,193
4h,signal_close,1000.0,100.0,fixed_rr,3.0,254,60,194,23.62,-13395.0,-52.74,0.931,-39000.0,7.48,60,193
4h,next_open,1000.0,50.0,fixed_rr,3.0,254,60,194,23.62,-13395.0,-52.74,0.931,-39000.0,6.48,60,193
4h,next_open,1000.0,100.0,fixed_rr,3.0,254,60,194,23.62,-13395.0,-52.74,0.931,-39000.0,6.48,60,193
4h,signal_close,1000.0,200.0,fixed_rr,3.0,250,59,191,23.6,-13395.0,-53.58,0.93,-40000.0,7.54,59,190
4h,next_open,1000.0,200.0,fixed_rr,3.0,250,59,191,23.6,-13395.0,-53.58,0.93,-40000.0,6.54,59,190
4h,next_open,300.0,200.0,fixed_rr,2.0,306,87,219,28.43,-13500.0,-44.12,0.795,-15600.0,0.44,87,219
4h,next_open,300.0,400.0,fixed_rr,2.0,273,76,197,27.84,-13500.0,-49.45,0.772,-16200.0,0.34,76,197
4h,next_open,400.0,300.0,fixed_rr,3.0,294,65,229,22.11,-13600.0,-46.26,0.852,-17200.0,1.1,65,229
4h,next_open,200.0,400.0,ema_low,,274,38,236,13.87,-13773.75,-50.27,0.708,-14575.95,0.22,38,236
4h,signal_close,500.0,400.0,fixed_rr,2.0,271,81,190,29.89,-14000.0,-51.66,0.853,-19000.0,2.22,81,190
4h,next_open,500.0,400.0,fixed_rr,2.0,271,81,190,29.89,-14000.0,-51.66,0.853,-19000.0,1.21,81,190
4h,next_open,300.0,600.0,fixed_rr,1.5,207,64,143,30.92,-14100.0,-68.12,0.671,-14100.0,0.21,64,143
4h,next_open,200.0,300.0,ema_low,,295,44,251,14.92,-14175.33,-48.05,0.718,-14976.46,0.22,44,251
4h,next_open,200.0,150.0,ema_low,,312,50,262,16.03,-14200.38,-45.51,0.729,-15444.71,0.22,50,262
4h,next_open,200.0,50.0,ema_low,,316,51,265,16.14,-14391.52,-45.54,0.728,-15635.85,0.22,51,265
4h,signal_close,1000.0,400.0,fixed_rr,1.5,250,94,156,37.6,-14395.0,-57.58,0.907,-33000.0,4.6,94,155
4h,next_open,1000.0,400.0,fixed_rr,1.5,250,94,156,37.6,-14395.0,-57.58,0.907,-33000.0,3.6,94,155
4h,next_open,600.0,600.0,fixed_rr,3.0,204,45,159,22.06,-14400.0,-70.59,0.849,-19200.0,2.63,45,159
4h,signal_close,600.0,400.0,fixed_rr,1.0,268,122,146,45.52,-14400.0,-53.73,0.836,-20400.0,1.87,122,146
4h,next_open,400.0,400.0,fixed_rr,3.0,273,59,214,21.61,-14800.0,-54.21,0.827,-16800.0,0.98,59,214
4h,next_open,200.0,100.0,ema_low,,315,50,265,15.87,-14800.38,-46.99,0.721,-16044.71,0.22,50,265
4h,signal_close,600.0,150.0,fixed_rr,2.0,298,91,207,30.54,-15000.0,-50.34,0.879,-25200.0,2.92,91,207
4h,signal_close,600.0,200.0,fixed_rr,1.0,297,136,161,45.79,-15000.0,-50.51,0.845,-21600.0,1.99,136,161
4h,next_open,600.0,300.0,fixed_rr,1.0,289,132,157,45.67,-15000.0,-51.9,0.841,-22800.0,0.96,132,157
4h,next_open,200.0,300.0,fixed_rr,3.0,295,55,240,18.64,-15000.0,-50.85,0.688,-15800.0,0.18,55,240
4h,signal_close,200.0,400.0,ema_low,,274,37,237,13.5,-15005.07,-54.76,0.683,-15783.28,1.22,37,237
4h,next_open,200.0,200.0,ema_low,,307,47,260,15.31,-15082.42,-49.13,0.71,-15992.87,0.22,47,260
4h,signal_close,200.0,300.0,ema_low,,295,43,252,14.58,-15186.66,-51.48,0.699,-16218.28,1.22,43,252
4h,signal_close,600.0,150.0,fixed_rr,1.5,298,109,189,36.58,-15300.0,-51.34,0.865,-24300.0,2.55,109,189
4h,signal_close,600.0,300.0,fixed_rr,1.5,288,105,183,36.46,-15300.0,-53.12,0.861,-25500.0,2.52,105,183
4h,signal_close,1000.0,150.0,fixed_rr,3.0,252,59,193,23.41,-15395.0,-61.09,0.92,-41000.0,7.51,59,192
4h,next_open,1000.0,150.0,fixed_rr,3.0,252,59,193,23.41,-15395.0,-61.09,0.92,-41000.0,6.51,59,192
4h,signal_close,1000.0,400.0,fixed_rr,2.0,241,75,166,31.12,-15395.0,-63.88,0.907,-39000.0,5.77,75,165
4h,next_open,1000.0,400.0,fixed_rr,2.0,241,75,166,31.12,-15395.0,-63.88,0.907,-39000.0,4.77,75,165
4h,next_open,600.0,150.0,fixed_rr,2.0,299,91,208,30.43,-15600.0,-52.17,0.875,-27600.0,1.92,91,208
4h,signal_close,600.0,200.0,fixed_rr,2.0,296,90,206,30.41,-15600.0,-52.7,0.874,-26400.0,2.93,90,206
4h,signal_close,600.0,200.0,fixed_rr,1.5,296,108,188,36.49,-15600.0,-52.7,0.862,-25200.0,2.55,108,188
4h,signal_close,600.0,150.0,fixed_rr,1.0,300,137,163,45.67,-15600.0,-52.0,0.84,-21000.0,1.99,137,163
4h,signal_close,400.0,150.0,fixed_rr,1.5,309,108,201,34.95,-15600.0,-50.49,0.806,-19000.0,1.61,108,201
4h,signal_close,400.0,300.0,fixed_rr,1.5,294,102,192,34.69,-15600.0,-53.06,0.797,-19600.0,1.55,102,192
4h,next_open,200.0,400.0,fixed_rr,3.0,274,49,225,17.88,-15600.0,-56.93,0.653,-16600.0,0.15,49,225
4h,signal_close,200.0,300.0,fixed_rr,3.0,295,54,241,18.31,-15800.0,-53.56,0.672,-16200.0,1.18,54,241
4h,signal_close,200.0,150.0,ema_low,,312,48,264,15.38,-15944.58,-51.1,0.698,-16864.74,1.22,48,264
4h,signal_close,400.0,200.0,fixed_rr,1.5,305,106,199,34.75,-16000.0,-52.46,0.799,-19800.0,1.61,106,199
4h,next_open,200.0,150.0,fixed_rr,3.0,312,58,254,18.59,-16000.0,-51.28,0.685,-16200.0,0.2,58,254
4h,signal_close,200.0,200.0,ema_low,,307,46,261,14.98,-16063.74,-52.32,0.692,-17199.19,1.22,46,261
4h,signal_close,200.0,50.0,ema_low,,316,49,267,15.51,-16135.72,-51.06,0.698,-17055.87,1.22,49,267
4h,signal_close,600.0,50.0,fixed_rr,2.0,300,91,209,30.33,-16200.0,-54.0,0.871,-25200.0,2.91,91,209
4h,signal_close,600.0,100.0,fixed_rr,2.0,300,91,209,30.33,-16200.0,-54.0,0.871,-25200.0,2.91,91,209
4h,next_open,600.0,200.0,fixed_rr,2.0,297,90,207,30.3,-16200.0,-54.55,0.87,-28800.0,1.93,90,207
4h,signal_close,600.0,300.0,fixed_rr,2.0,288,87,201,30.21,-16200.0,-56.25,0.866,-27600.0,2.91,87,201
4h,next_open,600.0,400.0,fixed_rr,1.0,269,121,148,44.98,-16200.0,-60.22,0.818,-22200.0,0.88,121,148
4h,next_open,200.0,600.0,fixed_rr,2.0,207,42,165,20.29,-16200.0,-78.26,0.509,-16200.0,0.07,42,165
4h,signal_close,400.0,50.0,fixed_rr,1.5,311,108,203,34.73,-16400.0,-52.73,0.798,-19400.0,1.61,108,203
4h,signal_close,400.0,100.0,fixed_rr,1.5,311,108,203,34.73,-16400.0,-52.73,0.798,-19400.0,1.61,108,203
4h,signal_close,200.0,400.0,fixed_rr,3.0,274,48,226,17.52,-16400.0,-59.85,0.637,-17000.0,1.14,48,226
4h,signal_close,600.0,50.0,fixed_rr,1.5,300,109,191,36.33,-16500.0,-55.0,0.856,-24300.0,2.54,109,191
4h,signal_close,600.0,100.0,fixed_rr,1.5,300,109,191,36.33,-16500.0,-55.0,0.856,-24300.0,2.54,109,191
4h,signal_close,200.0,100.0,ema_low,,315,48,267,15.24,-16544.58,-52.52,0.69,-17464.74,1.22,48,267
4h,next_open,400.0,150.0,fixed_rr,1.5,309,107,202,34.63,-16600.0,-53.72,0.795,-20000.0,0.62,107,202
4h,next_open,400.0,300.0,fixed_rr,1.5,294,101,193,34.35,-16600.0,-56.46,0.785,-20600.0,0.57,101,193
4h,next_open,200.0,50.0,fixed_rr,3.0,315,58,257,18.41,-16600.0,-52.7,0.677,-16800.0,0.2,58,257
4h,next_open,200.0,100.0,fixed_rr,3.0,315,58,257,18.41,-16600.0,-52.7,0.677,-16800.0,0.2,58,257
4h,next_open,200.0,200.0,fixed_rr,3.0,307,56,251,18.24,-16600.0,-54.07,0.669,-16800.0,0.19,56,251
4h,next_open,600.0,50.0,fixed_rr,2.0,301,91,210,30.23,-16800.0,-55.81,0.867,-27600.0,1.91,91,210
4h,next_open,600.0,100.0,fixed_rr,2.0,301,91,210,30.23,-16800.0,-55.81,0.867,-27600.0,1.91,91,210
4h,signal_close,600.0,400.0,fixed_rr,3.0,264,59,205,22.35,-16800.0,-63.64,0.863,-27000.0,3.56,59,205
4h,next_open,600.0,300.0,fixed_rr,2.0,289,87,202,30.1,-16800.0,-58.13,0.861,-30000.0,1.91,87,202
4h,signal_close,600.0,400.0,fixed_rr,2.0,268,80,188,29.85,-16800.0,-62.69,0.851,-24600.0,2.76,80,188
4h,signal_close,600.0,400.0,fixed_rr,1.5,268,96,172,35.82,-16800.0,-62.69,0.837,-25500.0,2.38,96,172
4h,signal_close,600.0,50.0,fixed_rr,1.0,302,137,165,45.36,-16800.0,-55.63,0.83,-21600.0,1.99,137,165
4h,signal_close,600.0,100.0,fixed_rr,1.0,302,137,165,45.36,-16800.0,-55.63,0.83,-21600.0,1.99,137,165
4h,next_open,600.0,200.0,fixed_rr,1.0,298,135,163,45.3,-16800.0,-56.38,0.828,-23400.0,1.0,135,163
4h,signal_close,200.0,600.0,fixed_rr,2.0,207,41,166,19.81,-16800.0,-81.16,0.494,-16800.0,1.08,41,166
4h,signal_close,500.0,400.0,fixed_rr,3.0,270,59,211,21.85,-17000.0,-62.96,0.839,-27000.0,2.78,59,211
4h,next_open,500.0,400.0,fixed_rr,3.0,270,59,211,21.85,-17000.0,-62.96,0.839,-27000.0,1.77,59,211
4h,next_open,400.0,200.0,fixed_rr,1.5,305,105,200,34.43,-17000.0,-55.74,0.787,-20800.0,0.63,105,200
4h,signal_close,800.0,50.0,fixed_rr,1.5,292,108,184,36.99,-17195.0,-58.89,0.883,-27200.0,3.52,108,183
4h,signal_close,800.0,100.0,fixed_rr,1.5,292,108,184,36.99,-17195.0,-58.89,0.883,-27200.0,3.52,108,183
4h,next_open,800.0,50.0,fixed_rr,1.5,292,108,184,36.99,-17195.0,-58.89,0.883,-27200.0,2.53,108,183
4h,next_open,800.0,100.0,fixed_rr,1.5,292,108,184,36.99,-17195.0,-58.89,0.883,-27200.0,2.53,108,183
4h,signal_close,400.0,400.0,fixed_rr,1.5,273,92,181,33.7,-17200.0,-63.0,0.762,-20000.0,1.47,92,181
4h,next_open,600.0,150.0,fixed_rr,1.5,299,108,191,36.12,-17400.0,-58.19,0.848,-26400.0,1.56,108,191
4h,next_open,600.0,400.0,fixed_rr,2.0,269,80,189,29.74,-17400.0,-64.68,0.847,-27000.0,1.77,80,189
4h,next_open,600.0,300.0,fixed_rr,1.5,289,104,185,35.99,-17400.0,-60.21,0.843,-27600.0,1.54,104,185
4h,next_open,600.0,150.0,fixed_rr,1.0,301,136,165,45.18,-17400.0,-57.81,0.824,-22800.0,0.99,136,165
4h,next_open,400.0,50.0,fixed_rr,1.5,311,107,204,34.41,-17400.0,-55.95,0.787,-20400.0,0.62,107,204
4h,next_open,400.0,100.0,fixed_rr,1.5,311,107,204,34.41,-17400.0,-55.95,0.787,-20400.0,0.62,107,204
4h,signal_close,200.0,200.0,fixed_rr,3.0,307,55,252,17.92,-17400.0,-56.68,0.655,-17600.0,1.19,55,252
4h,signal_close,500.0,150.0,fixed_rr,3.0,303,67,236,22.11,-17500.0,-57.76,0.852,-29000.0,2.94,67,236
4h,next_open,500.0,150.0,fixed_rr,3.0,303,67,236,22.11,-17500.0,-57.76,0.852,-29000.0,1.93,67,236
4h,signal_close,500.0,300.0,fixed_rr,1.0,291,128,163,43.99,-17500.0,-60.14,0.785,-21000.0,1.69,128,163
4h,next_open,500.0,300.0,fixed_rr,1.0,291,128,163,43.99,-17500.0,-60.14,0.785,-21000.0,0.68,128,163
4h,signal_close,500.0,400.0,fixed_rr,1.0,271,118,153,43.54,-17500.0,-64.58,0.771,-19500.0,1.62,118,153
4h,next_open,500.0,400.0,fixed_rr,1.0,271,118,153,43.54,-17500.0,-64.58,0.771,-19500.0,0.62,118,153
4h,signal_close,800.0,150.0,fixed_rr,1.5,290,107,183,36.9,-17595.0,-60.67,0.879,-27600.0,3.51,107,182
4h,next_open,800.0,150.0,fixed_rr,1.5,290,107,183,36.9,-17595.0,-60.67,0.879,-27600.0,2.53,107,182
4h,signal_close,800.0,300.0,fixed_rr,1.5,280,103,177,36.79,-17595.0,-62.84,0.875,-29600.0,3.52,103,176
4h,next_open,800.0,300.0,fixed_rr,1.5,280,103,177,36.79,-17595.0,-62.84,0.875,-29600.0,2.54,103,176
4h,signal_close,800.0,400.0,fixed_rr,1.5,260,95,165,36.54,-17595.0,-67.67,0.866,-27600.0,3.4,95,164
4h,next_open,800.0,400.0,fixed_rr,1.5,260,95,165,36.54,-17595.0,-67.67,0.866,-27600.0,2.4,95,164
4h,signal_close,200.0,150.0,fixed_rr,3.0,312,56,256,17.95,-17600.0,-56.41,0.656,-17800.0,1.2,56,256
4h,next_open,600.0,200.0,fixed_rr,1.5,297,107,190,36.03,-17700.0,-59.6,0.845,-27300.0,1.57,107,190
4h,signal_close,1000.0,300.0,fixed_rr,1.5,266,99,167,37.22,-17895.0,-67.27,0.892,-36000.0,4.77,99,166
4h,next_open,1000.0,300.0,fixed_rr,1.5,266,99,167,37.22,-17895.0,-67.27,0.892,-36000.0,3.78,99,166
4h,signal_close,800.0,200.0,fixed_rr,1.5,288,106,182,36.81,-17995.0,-62.48,0.876,-28800.0,3.53,106,181
4h,next_open,800.0,200.0,fixed_rr,1.5,288,106,182,36.81,-17995.0,-62.48,0.876,-28800.0,2.54,106,181
4h,next_open,400.0,600.0,fixed_rr,1.0,207,81,126,39.13,-18000.0,-86.96,0.643,-18000.0,0.23,81,126
4h,next_open,400.0,400.0,fixed_rr,1.5,273,91,182,33.33,-18200.0,-66.67,0.75,-21000.0,0.48,91,182
4h,signal_close,200.0,50.0,fixed_rr,3.0,315,56,259,17.78,-18200.0,-57.78,0.649,-18400.0,1.19,56,259
4h,signal_close,200.0,100.0,fixed_rr,3.0,315,56,259,17.78,-18200.0,-57.78,0.649,-18400.0,1.19,56,259
4h,signal_close,200.0,600.0,fixed_rr,1.5,207,46,161,22.22,-18400.0,-88.89,0.429,-18400.0,1.04,46,161
4h,next_open,200.0,600.0,fixed_rr,1.5,207,46,161,22.22,-18400.0,-88.89,0.429,-18400.0,0.03,46,161
4h,signal_close,500.0,50.0,fixed_rr,3.0,305,67,238,21.97,-18500.0,-60.66,0.845,-29500.0,2.93,67,238
4h,signal_close,500.0,100.0,fixed_rr,3.0,305,67,238,21.97,-18500.0,-60.66,0.845,-29500.0,2.93,67,238
4h,next_open,500.0,50.0,fixed_rr,3.0,305,67,238,21.97,-18500.0,-60.66,0.845,-29500.0,1.92,67,238
4h,next_open,500.0,100.0,fixed_rr,3.0,305,67,238,21.97,-18500.0,-60.66,0.845,-29500.0,1.92,67,238
4h,next_open,600.0,50.0,fixed_rr,1.5,301,108,193,35.88,-18600.0,-61.79,0.839,-26400.0,1.55,108,193
4h,next_open,600.0,100.0,fixed_rr,1.5,301,108,193,35.88,-18600.0,-61.79,0.839,-26400.0,1.55,108,193
4h,next_open,600.0,50.0,fixed_rr,1.0,303,136,167,44.88,-18600.0,-61.39,0.814,-23400.0,0.99,136,167
4h,next_open,600.0,100.0,fixed_rr,1.0,303,136,167,44.88,-18600.0,-61.39,0.814,-23400.0,0.99,136,167
4h,signal_close,1000.0,50.0,fixed_rr,1.5,277,103,174,37.18,-18895.0,-68.21,0.891,-35000.0,4.73,103,173
4h,signal_close,1000.0,100.0,fixed_rr,1.5,277,103,174,37.18,-18895.0,-68.21,0.891,-35000.0,4.73,103,173
4h,next_open,1000.0,50.0,fixed_rr,1.5,277,103,174,37.18,-18895.0,-68.21,0.891,-35000.0,3.74,103,173
4h,next_open,1000.0,100.0,fixed_rr,1.5,277,103,174,37.18,-18895.0,-68.21,0.891,-35000.0,3.74,103,173
4h,next_open,600.0,400.0,fixed_rr,1.5,269,95,174,35.32,-18900.0,-70.26,0.819,-27600.0,1.4,95,174
4h,signal_close,300.0,600.0,fixed_rr,1.0,207,72,135,34.78,-18900.0,-91.3,0.533,-18900.0,1.08,72,135
4h,signal_close,500.0,300.0,fixed_rr,3.0,290,63,227,21.72,-19000.0,-65.52,0.833,-31000.0,2.91,63,227
4h,next_open,500.0,300.0,fixed_rr,3.0,290,63,227,21.72,-19000.0,-65.52,0.833,-31000.0,1.9,63,227
4h,signal_close,500.0,150.0,fixed_rr,1.0,306,134,172,43.79,-19000.0,-62.09,0.779,-20500.0,1.74,134,172
4h,next_open,500.0,150.0,fixed_rr,1.0,306,134,172,43.79,-19000.0,-62.09,0.779,-20500.0,0.74,134,172
4h,signal_close,500.0,200.0,fixed_rr,1.0,302,132,170,43.71,-19000.0,-62.91,0.776,-21500.0,1.74,132,170
4h,next_open,500.0,200.0,fixed_rr,1.0,302,132,170,43.71,-19000.0,-62.91,0.776,-21500.0,0.74,132,170
4h,next_open,600.0,400.0,fixed_rr,3.0,264,58,206,21.97,-19200.0,-72.73,0.845,-30000.0,2.55,58,206
4h,signal_close,1000.0,150.0,fixed_rr,1.5,275,102,173,37.09,-19395.0,-70.53,0.887,-36500.0,4.74,102,172
4h,next_open,1000.0,150.0,fixed_rr,1.5,275,102,173,37.09,-19395.0,-70.53,0.887,-36500.0,3.74,102,172
4h,signal_close,400.0,600.0,fixed_rr,1.0,207,79,128,38.16,-19600.0,-94.69,0.617,-19600.0,1.28,79,128
4h,signal_close,300.0,400.0,fixed_rr,1.5,273,83,190,30.4,-19650.0,-71.98,0.655,-20850.0,1.26,83,190
4h,signal_close,1000.0,200.0,fixed_rr,1.5,273,101,172,37.0,-19895.0,-72.88,0.884,-38000.0,4.76,101,171
4h,next_open,1000.0,200.0,fixed_rr,1.5,273,101,172,37.0,-19895.0,-72.88,0.884,-38000.0,3.76,101,171
4h,signal_close,300.0,300.0,fixed_rr,1.5,294,91,203,30.95,-19950.0,-67.86,0.672,-20850.0,1.3,91,203
4h,signal_close,500.0,200.0,fixed_rr,3.0,300,65,235,21.67,-20000.0,-66.67,0.83,-32000.0,2.95,65,235
4h,next_open,500.0,200.0,fixed_rr,3.0,300,65,235,21.67,-20000.0,-66.67,0.83,-32000.0,1.94,65,235
4h,signal_close,500.0,50.0,fixed_rr,1.0,308,134,174,43.51,-20000.0,-64.94,0.77,-21000.0,1.74,134,174
4h,signal_close,500.0,100.0,fixed_rr,1.0,308,134,174,43.51,-20000.0,-64.94,0.77,-21000.0,1.74,134,174
4h,next_open,500.0,50.0,fixed_rr,1.0,308,134,174,43.51,-20000.0,-64.94,0.77,-21000.0,0.74,134,174
4h,next_open,500.0,100.0,fixed_rr,1.0,308,134,174,43.51,-20000.0,-64.94,0.77,-21000.0,0.74,134,174
4h,next_open,300.0,600.0,fixed_rr,1.0,207,70,137,33.82,-20100.0,-97.1,0.511,-20100.0,0.07,70,137
4h,signal_close,300.0,150.0,fixed_rr,1.5,311,97,214,31.19,-20550.0,-66.08,0.68,-20700.0,1.33,97,214
4h,signal_close,300.0,50.0,fixed_rr,1.5,314,98,216,31.21,-20700.0,-65.92,0.681,-20850.0,1.34,98,216
4h,signal_close,300.0,100.0,fixed_rr,1.5,314,98,216,31.21,-20700.0,-65.92,0.681,-20850.0,1.34,98,216
4h,next_open,300.0,300.0,fixed_rr,1.5,294,90,204,30.61,-20700.0,-70.41,0.662,-22050.0,0.33,90,204
4h,next_open,300.0,400.0,fixed_rr,1.5,273,81,192,29.67,-21150.0,-77.47,0.633,-22350.0,0.26,81,192
4h,next_open,300.0,150.0,fixed_rr,1.5,311,96,215,30.87,-21300.0,-68.49,0.67,-21900.0,0.36,96,215
4h,signal_close,300.0,200.0,fixed_rr,1.5,306,94,212,30.72,-21300.0,-69.61,0.665,-21300.0,1.32,94,212
4h,next_open,300.0,50.0,fixed_rr,1.5,314,97,217,30.89,-21450.0,-68.31,0.671,-22050.0,0.37,97,217
4h,next_open,300.0,100.0,fixed_rr,1.5,314,97,217,30.89,-21450.0,-68.31,0.671,-22050.0,0.37,97,217
4h,signal_close,200.0,600.0,fixed_rr,1.0,207,49,158,23.67,-21800.0,-105.31,0.31,-21800.0,1.0,49,158
4h,next_open,200.0,600.0,fixed_rr,1.0,207,49,158,23.67,-21800.0,-105.31,0.31,-21800.0,0.0,49,158
4h,signal_close,800.0,400.0,fixed_rr,2.0,256,76,180,29.69,-21995.0,-85.92,0.847,-35200.0,4.08,76,179
4h,next_open,800.0,400.0,fixed_rr,2.0,256,76,180,29.69,-21995.0,-85.92,0.847,-35200.0,3.07,76,179
4h,next_open,300.0,200.0,fixed_rr,1.5,306,93,213,30.39,-22050.0,-72.06,0.655,-22500.0,0.35,93,213
4h,signal_close,1000.0,200.0,fixed_rr,2.0,263,80,183,30.42,-22395.0,-85.15,0.877,-46000.0,5.87,80,182
4h,next_open,1000.0,200.0,fixed_rr,2.0,263,80,183,30.42,-22395.0,-85.15,0.877,-46000.0,4.87,80,182
4h,signal_close,1000.0,300.0,fixed_rr,2.0,257,78,179,30.35,-22395.0,-87.14,0.874,-45000.0,5.89,78,178
4h,next_open,1000.0,300.0,fixed_rr,2.0,257,78,179,30.35,-22395.0,-87.14,0.874,-45000.0,4.89,78,178
4h,next_open,200.0,400.0,fixed_rr,2.0,274,54,220,19.71,-22400.0,-81.75,0.491,-22600.0,0.07,54,220
4h,next_open,200.0,300.0,fixed_rr,2.0,295,60,235,20.34,-23000.0,-77.97,0.511,-23200.0,0.1,60,235
4h,signal_close,1000.0,50.0,fixed_rr,2.0,267,81,186,30.34,-23395.0,-87.62,0.874,-45000.0,5.83,81,185
4h,signal_close,1000.0,100.0,fixed_rr,2.0,267,81,186,30.34,-23395.0,-87.62,0.874,-45000.0,5.83,81,185
4h,next_open,1000.0,50.0,fixed_rr,2.0,267,81,186,30.34,-23395.0,-87.62,0.874,-45000.0,4.83,81,185
4h,next_open,1000.0,100.0,fixed_rr,2.0,267,81,186,30.34,-23395.0,-87.62,0.874,-45000.0,4.83,81,185
4h,signal_close,600.0,200.0,fixed_rr,3.0,291,63,228,21.65,-23400.0,-80.41,0.829,-34800.0,3.7,63,228
4h,signal_close,600.0,300.0,fixed_rr,3.0,283,61,222,21.55,-23400.0,-82.69,0.824,-34200.0,3.7,61,222
4h,next_open,200.0,150.0,fixed_rr,2.0,312,65,247,20.83,-23400.0,-75.0,0.526,-23400.0,0.12,65,247
4h,next_open,200.0,50.0,fixed_rr,2.0,316,66,250,20.89,-23600.0,-74.68,0.528,-23600.0,0.12,66,250
4h,signal_close,200.0,400.0,fixed_rr,2.0,274,52,222,18.98,-23600.0,-86.13,0.468,-23800.0,1.07,52,222
4h,next_open,600.0,200.0,fixed_rr,3.0,292,63,229,21.58,-24000.0,-82.19,0.825,-37800.0,2.7,63,229
4h,next_open,600.0,300.0,fixed_rr,3.0,284,61,223,21.48,-24000.0,-84.51,0.821,-37200.0,2.69,61,223
4h,next_open,200.0,100.0,fixed_rr,2.0,315,65,250,20.63,-24000.0,-76.19,0.52,-24000.0,0.12,65,250
4h,next_open,200.0,200.0,fixed_rr,2.0,307,62,245,20.2,-24200.0,-78.83,0.506,-24200.0,0.11,62,245
4h,signal_close,200.0,300.0,fixed_rr,2.0,295,58,237,19.66,-24200.0,-82.03,0.489,-24400.0,1.1,58,237
4h,signal_close,1000.0,150.0,fixed_rr,2.0,265,80,185,30.19,-24395.0,-92.06,0.868,-47000.0,5.85,80,184
4h,next_open,1000.0,150.0,fixed_rr,2.0,265,80,185,30.19,-24395.0,-92.06,0.868,-47000.0,4.85,80,184
4h,signal_close,600.0,150.0,fixed_rr,3.0,293,63,230,21.5,-24600.0,-83.96,0.822,-35400.0,3.7,63,230
4h,next_open,400.0,150.0,fixed_rr,1.0,310,124,186,40.0,-24800.0,-80.0,0.667,-26000.0,0.39,124,186
4h,next_open,400.0,200.0,fixed_rr,1.0,306,122,184,39.87,-24800.0,-81.05,0.663,-26400.0,0.39,122,184
4h,next_open,400.0,300.0,fixed_rr,1.0,294,116,178,39.46,-24800.0,-84.35,0.652,-26000.0,0.35,116,178
4h,signal_close,800.0,300.0,fixed_rr,2.0,275,81,194,29.45,-25195.0,-91.62,0.837,-40800.0,4.23,81,193
4h,next_open,800.0,300.0,fixed_rr,2.0,275,81,194,29.45,-25195.0,-91.62,0.837,-40800.0,3.23,81,193
4h,next_open,600.0,150.0,fixed_rr,3.0,294,63,231,21.43,-25200.0,-85.71,0.818,-38400.0,2.69,63,231
4h,next_open,400.0,50.0,fixed_rr,1.0,313,125,188,39.94,-25200.0,-80.51,0.665,-26000.0,0.39,125,188
4h,next_open,400.0,400.0,fixed_rr,1.0,273,105,168,38.46,-25200.0,-92.31,0.625,-25600.0,0.27,105,168
4h,signal_close,200.0,150.0,fixed_rr,2.0,312,62,250,19.87,-25200.0,-80.77,0.496,-25200.0,1.12,62,250
4h,next_open,200.0,400.0,fixed_rr,1.5,274,59,215,21.53,-25300.0,-92.34,0.412,-25700.0,0.03,59,215
4h,signal_close,200.0,50.0,fixed_rr,2.0,316,63,253,19.94,-25400.0,-80.38,0.498,-25400.0,1.11,63,253
4h,signal_close,200.0,200.0,fixed_rr,2.0,307,60,247,19.54,-25400.0,-82.74,0.486,-25400.0,1.11,60,247
4h,next_open,400.0,100.0,fixed_rr,1.0,312,124,188,39.74,-25600.0,-82.05,0.66,-26400.0,0.39,124,188
4h,signal_close,600.0,50.0,fixed_rr,3.0,295,63,232,21.36,-25800.0,-87.46,0.815,-36000.0,3.68,63,232
4h,signal_close,600.0,100.0,fixed_rr,3.0,295,63,232,21.36,-25800.0,-87.46,0.815,-36000.0,3.68,63,232
4h,signal_close,200.0,100.0,fixed_rr,2.0,315,62,253,19.68,-25800.0,-81.9,0.49,-25800.0,1.11,62,253
4h,signal_close,400.0,150.0,fixed_rr,1.0,309,122,187,39.48,-26000.0,-84.14,0.652,-26800.0,1.42,122,187
4h,signal_close,400.0,200.0,fixed_rr,1.0,305,120,185,39.34,-26000.0,-85.25,0.649,-27200.0,1.42,120,185
