entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2026-01-05 21:00:00+00:00,2026-01-06 00:00:00+00:00,94139.5,93676.53752252602,94639.5,93676.53752252602,462.96247747397865,3,take_profit
2026-01-08 20:00:00+00:00,2026-01-08 22:00:00+00:00,90900.5,91400.5,91400.5,90667.63860736795,-500.0,2,stop_loss
2026-01-12 18:00:00+00:00,2026-01-12 20:00:00+00:00,91479.5,91979.5,91979.5,91152.67376915287,-500.0,2,stop_loss
2026-01-13 08:00:00+00:00,2026-01-13 09:00:00+00:00,91917.0,92417.0,92417.0,91666.13076368209,-500.0,1,stop_loss
2026-01-14 19:00:00+00:00,2026-01-14 19:00:00+00:00,96770.5,97270.5,97270.5,96098.69327025853,-500.0,0,stop_loss
2026-01-21 07:00:00+00:00,2026-01-21 07:00:00+00:00,89626.5,89134.47410273223,90126.5,89134.47410273223,492.0258972677693,0,take_profit
2026-01-21 23:00:00+00:00,2026-01-22 02:00:00+00:00,89738.5,90238.5,90238.5,89456.53214081086,-500.0,3,stop_loss
2026-01-26 20:00:00+00:00,2026-01-26 20:00:00+00:00,87974.0,87519.90653912563,88474.0,87519.90653912563,454.09346087437007,0,take_profit
2026-01-30 21:00:00+00:00,2026-01-30 21:00:00+00:00,83911.0,84411.0,84411.0,83134.96426876719,-500.0,0,stop_loss
2026-01-31 01:00:00+00:00,2026-01-31 06:00:00+00:00,84039.5,83767.3073776327,84539.5,83767.3073776327,272.1926223673072,5,take_profit
2026-02-02 15:00:00+00:00,2026-02-02 15:00:00+00:00,77795.0,78295.0,78295.0,77311.19374502022,-500.0,0,stop_loss
2026-02-02 17:00:00+00:00,2026-02-02 17:00:00+00:00,78588.5,79088.5,79088.5,77853.35898157388,-500.0,0,stop_loss
2026-02-02 19:00:00+00:00,2026-02-02 20:00:00+00:00,78531.0,77995.60457035148,79031.0,77995.60457035148,535.3954296485172,1,take_profit
2026-02-06 03:00:00+00:00,2026-02-06 05:00:00+00:00,64962.5,65462.5,65462.5,63861.66120095547,-500.0,2,stop_loss
