entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2026-04-16 00:00:00+00:00,2026-04-16 07:00:00+00:00,74783.0,74665.39311377211,75783.0,74665.39311377211,117.60688622789166,7,take_profit
2026-04-16 22:00:00+00:00,2026-04-17 01:00:00+00:00,74920.5,74645.49316532514,75920.5,74645.49316532514,275.0068346748594,3,take_profit
2026-04-17 11:00:00+00:00,2026-04-17 12:00:00+00:00,75222.0,76222.0,76222.0,75125.64188605733,-1000.0,1,stop_loss
2026-04-17 19:00:00+00:00,2026-04-17 23:00:00+00:00,77117.0,76987.66240064845,78117.0,76987.66240064845,129.33759935155103,4,take_profit
2026-04-19 16:00:00+00:00,2026-04-19 16:00:00+00:00,75807.0,75320.61884044067,76807.0,75320.61884044067,486.3811595593288,0,take_profit
2026-04-20 17:00:00+00:00,2026-04-20 18:00:00+00:00,75300.0,76300.0,76300.0,75190.5284543007,-1000.0,1,stop_loss
2026-04-20 22:00:00+00:00,2026-04-20 23:00:00+00:00,75937.0,75651.80411562018,76937.0,75651.80411562018,285.1958843798202,1,take_profit
2026-04-21 12:00:00+00:00,2026-04-21 12:00:00+00:00,76410.0,75946.20935918431,77410.0,75946.20935918431,463.79064081568504,0,take_profit
2026-04-22 17:00:00+00:00,2026-04-22 20:00:00+00:00,78705.0,78495.07759746005,79705.0,78495.07759746005,209.92240253994532,3,take_profit
2026-04-23 17:00:00+00:00,2026-04-23 17:00:00+00:00,78052.5,77461.46713582973,79052.5,77461.46713582973,591.0328641702654,0,take_profit
2026-04-24 03:00:00+00:00,2026-04-24 03:00:00+00:00,78089.0,77790.94930830346,79089.0,77790.94930830346,298.0506916965387,0,take_profit
2026-04-24 14:00:00+00:00,2026-04-24 14:00:00+00:00,78050.5,77693.82108238174,79050.5,77693.82108238174,356.6789176182647,0,take_profit
2026-04-26 20:00:00+00:00,2026-04-26 21:00:00+00:00,78197.0,77909.09587324018,79197.0,77909.09587324018,287.90412675982225,1,take_profit
2026-04-28 22:00:00+00:00,2026-04-29 01:00:00+00:00,76350.0,76153.22683988456,77350.0,76153.22683988456,196.77316011543735,3,take_profit
2026-04-29 03:00:00+00:00,2026-04-29 09:00:00+00:00,76490.5,77490.5,77490.5,76821.38030695317,-1000.0,6,stop_loss
2026-04-30 09:00:00+00:00,2026-04-30 22:00:00+00:00,76025.5,76164.90134171526,77025.5,76164.90134171526,-139.40134171526006,13,take_profit
2026-05-01 03:00:00+00:00,2026-05-01 11:00:00+00:00,76550.0,77550.0,77550.0,77019.8802385677,-1000.0,8,stop_loss
2026-05-01 17:00:00+00:00,2026-05-01 20:00:00+00:00,78175.0,77960.03183073322,79175.0,77960.03183073322,214.96816926678002,3,take_profit
2026-05-03 00:00:00+00:00,2026-05-03 00:00:00+00:00,78653.0,78443.56155426131,79653.0,78443.56155426131,209.43844573869137,0,take_profit
2026-05-03 14:00:00+00:00,2026-05-03 23:00:00+00:00,78634.5,78594.39070974669,79634.5,78594.39070974669,40.10929025331279,9,take_profit
2026-05-04 06:00:00+00:00,2026-05-04 06:00:00+00:00,79980.0,79453.79440199072,80980.0,79453.79440199072,526.2055980092846,0,take_profit
2026-05-04 19:00:00+00:00,2026-05-04 23:00:00+00:00,80081.5,79761.96185766734,81081.5,79761.96185766734,319.53814233266166,4,take_profit
2026-05-05 08:00:00+00:00,2026-05-05 09:00:00+00:00,80816.0,80549.1023700079,81816.0,80549.1023700079,266.89762999210507,1,take_profit
2026-05-05 17:00:00+00:00,2026-05-05 22:00:00+00:00,81251.0,81100.61144432214,82251.0,81100.61144432214,150.38855567785504,5,take_profit
2026-05-06 05:00:00+00:00,2026-05-06 05:00:00+00:00,81278.5,81064.99275077714,82278.5,81064.99275077714,213.50724922286463,0,take_profit
2026-05-06 13:00:00+00:00,2026-05-06 13:00:00+00:00,82187.5,81704.3473043495,83187.5,81704.3473043495,483.15269565049675,0,take_profit
2026-05-07 09:00:00+00:00,2026-05-07 09:00:00+00:00,81196.0,80979.19041710194,82196.0,80979.19041710194,216.80958289805858,0,take_profit
2026-05-08 13:00:00+00:00,2026-05-08 13:00:00+00:00,79993.5,79697.35998379708,80993.5,79697.35998379708,296.14001620291674,0,take_profit
2026-05-09 04:00:00+00:00,2026-05-09 06:00:00+00:00,80341.0,80206.04625337833,81341.0,80206.04625337833,134.9537466216716,2,take_profit
2026-05-09 21:00:00+00:00,2026-05-09 23:00:00+00:00,80781.5,80597.59698382733,81781.5,80597.59698382733,183.9030161726696,2,take_profit
2026-05-10 19:00:00+00:00,2026-05-10 20:00:00+00:00,81235.5,80831.23220405806,82235.5,80831.23220405806,404.26779594193795,1,take_profit
2026-05-11 01:00:00+00:00,2026-05-11 02:00:00+00:00,81430.0,81113.80597577107,82430.0,81113.80597577107,316.19402422892745,1,take_profit
2026-05-11 13:00:00+00:00,2026-05-11 13:00:00+00:00,81014.0,80803.78086035012,82014.0,80803.78086035012,210.21913964988198,0,take_profit
2026-05-11 21:00:00+00:00,2026-05-12 00:00:00+00:00,81779.0,81498.2551251813,82779.0,81498.2551251813,280.74487481870165,3,take_profit
2026-05-12 21:00:00+00:00,2026-05-12 23:00:00+00:00,80657.0,80439.81695395122,81657.0,80439.81695395122,217.18304604878358,2,take_profit
2026-05-13 06:00:00+00:00,2026-05-13 10:00:00+00:00,80987.0,80880.92316900293,81987.0,80880.92316900293,106.07683099707356,4,take_profit
2026-05-14 08:00:00+00:00,2026-05-14 10:00:00+00:00,79700.0,79442.85691818979,80700.0,79442.85691818979,257.14308181020897,2,take_profit
2026-05-14 20:00:00+00:00,2026-05-14 23:00:00+00:00,81398.5,81031.11448878614,82398.5,81031.11448878614,367.38551121385535,3,take_profit
2026-05-17 21:00:00+00:00,2026-05-17 22:00:00+00:00,78230.5,78016.60892774712,79230.5,78016.60892774712,213.8910722528817,1,take_profit
2026-05-19 09:00:00+00:00,2026-05-19 09:00:00+00:00,77016.0,76759.52208629996,78016.0,76759.52208629996,256.47791370004416,0,take_profit
2026-05-20 12:00:00+00:00,2026-05-20 13:00:00+00:00,77350.5,77146.37585537921,78350.5,77146.37585537921,204.12414462078596,1,take_profit
